unix_timestamp,path,fixation_count,duration,fixation_rate,first_fixation_on_aoi,scan_path_accuracy,edit_distance,attention_switch,convex_hull
1652456600969,/expr/MyLearning/Booking/SelectSpace,1,1541,0.5,1813,0.5,2,1,237.03549207439147
